protein	p-value	q-value	adj. p-value	LB+NL+	LB-NL+	LB-NL-
WASF3	0.170224870667591	0.260787017008226	0.470500272190365	-0.0805332643337866	0.0098430175641475	0.0706902467696391
AHCYL2	0.170445445117644	0.260881580641356	0.470670879667829	-0.0504429557610809	-0.00964475210509563	0.0600877078661765
SLC27A1	0.17072897862283	0.26107224276428	0.471014863742501	-0.0728264403568346	0.0866953130491916	-0.013868872692357
APCS	0.171171980703664	0.261181064409962	0.471211194888509	0.134281922118663	0.258309389686727	-0.39259131180539
PRKAA2	0.171187611116182	0.261181064409962	0.471211194888509	0.197579394186921	-0.137909699101987	-0.0596696950849342
APP	0.171277238236559	0.261181064409962	0.471211194888509	0.026281357946345	-0.0751358305135366	0.0488544725671916
APOO	0.171648079261085	0.26127789068891	0.47138588453036	-0.100034851969476	0.112120768019156	-0.0120859160496801
PDLIM5	0.171787752439182	0.26127789068891	0.47138588453036	0.0728419608308451	0.0536449998411192	-0.126486960671964
PLIN4	0.171818007186227	0.26127789068891	0.47138588453036	0.0909724111464403	0.0514348138243549	-0.142407224970795
MTMR12	0.172262665338822	0.261364610860688	0.471542341185657	0.0101906837834825	-0.0984576415907206	0.0882669578072381
GAS7	0.172293378675893	0.261364610860688	0.471542341185657	0.0557040071848386	-0.0935924491006653	0.0378884419158267
NDUFAB1	0.172352465576803	0.261364610860688	0.471542341185657	-0.120290123331864	0.074336252818547	0.0459538705133166
PEX5L	0.172839490059933	0.26180751036844	0.472341400668528	-0.124039548058206	0.0167203000772096	0.107319247980996
KLC4	0.172963354615374	0.26180751036844	0.472341400668528	0.209219808305719	0.046156720707825	-0.255376529013544
GDAP1	0.173356918246192	0.262161607834862	0.472980247480172	0.033713872487943	-0.0664905973437897	0.0327767248558468
TUBB4A	0.174381194746819	0.263467981349152	0.475337148146114	0.0386570945173013	-0.081458349929562	0.0428012554122607
NT5E	0.174565627346251	0.263504221547409	0.475402531090938	0.0180624420864563	0.0817970073524832	-0.0998594494389395
HTRA1	0.175120538910127	0.263869951373183	0.476062364485058	0.222727009559218	0.198112385255846	-0.420839394815064
AP2M1	0.175131911608221	0.263869951373183	0.476062364485058	0.0354666931111405	-0.0431990051795669	0.00773231206842644
ATPAF1	0.175289922258926	0.263869951373183	0.476062364485058	-0.0813120186510836	0.00161534889669236	0.0796966697543913
DNM1	0.176000230117373	0.264696583915799	0.477553737946683	0.018066115866038	-0.050151887997715	0.032085772131677
CRYM	0.176338996105375	0.264963432515109	0.478035174254553	0.0559340387505983	-0.21639949677307	0.160465458022472
GALE	0.176622409941994	0.265143152292396	0.478359416638631	0.0666761977268694	-0.0222675538178543	-0.0444086439090151
ANK3	0.176965105868869	0.265143152292396	0.478359416638631	-0.0497779388431937	-0.0427713124190159	0.0925492512622096
ACTN2	0.177065233894539	0.265143152292396	0.478359416638631	0.140498358324071	-0.270346839792848	0.129848481468777
NDRG4	0.177104380712986	0.265143152292396	0.478359416638631	-0.0555585507357575	-0.0159169335367963	0.0714754842725538
PPM1H	0.177420937337454	0.265375159644236	0.478777993926117	-0.0726385520504366	-0.030594421412956	0.103232973463393
COX4I1	0.177615443430262	0.265424355327067	0.478866750576766	0.0514965272947538	0.0101392803081284	-0.0616358076028822
RAB31	0.177931053283143	0.265654271661181	0.479281555343594	-0.0829577206284168	0.12081300611176	-0.0378552854833436
PRDX3	0.178506678949555	0.265932143229329	0.479782878798832	-0.0329455249940273	0.0521424322949166	-0.0191969073008892
CRABP1	0.178597611793138	0.265932143229329	0.479782878798832	-0.198271097671267	0.340686919045408	-0.142415821374141
TPPP	0.178698358739234	0.265932143229329	0.479782878798832	0.0615741446712143	-0.0456618863697419	-0.0159122583014724
TBC1D15	0.178864362402661	0.265932143229329	0.479782878798832	-0.00197394549093382	0.0819525483498111	-0.0799786028588773
NAP1L1	0.17902212183299	0.265932143229329	0.479782878798832	-0.0764741255430786	0.010733506599708	0.0657406189433705
SARS	0.179189916386797	0.265932143229329	0.479782878798832	-0.0785093352851142	0.0573097288836853	0.0211996064014289
ARL8A	0.179376046778864	0.265932143229329	0.479782878798832	0.0701944914865172	-0.0835690079482043	0.0133745164616871
POR	0.179412564869762	0.265932143229329	0.479782878798832	-0.0382059820793799	-0.0537676517749665	0.0919736338543464
ATL2	0.179955015860176	0.266495665213237	0.480799559958253	-0.0552428600804768	-0.113902639242667	0.169145499323144
NDRG2	0.180410383886048	0.266623072289628	0.4810294221071	-0.0697953974065417	0.0676214232219443	0.00217397418459736
COX7A2	0.180591618332211	0.266623072289628	0.4810294221071	-0.0685703690154258	0.101998043540506	-0.0334276745250797
PPM1B	0.180745499797199	0.266623072289628	0.4810294221071	0.0405933696403329	0.0183778345940671	-0.0589712042344
LPGAT1	0.180774935657476	0.266623072289628	0.4810294221071	0.0143412948497494	-0.118316080749067	0.103974785899318
TNR	0.180852776317013	0.266623072289628	0.4810294221071	-0.052987203558977	0.00299204633952119	0.0499951572194559
S100A8	0.181419047577405	0.267218027852907	0.482102814324531	-0.0137708962526447	0.27846646033023	-0.264695564077585
THEM6	0.181766076383763	0.267489277194862	0.482592190255456	-0.0807553642941462	0.03340683835957	0.0473485259345762
TBC1D24	0.182799972711292	0.267802995448391	0.483158186697188	0.0547302720403098	0.0789344840214981	-0.133664756061808
CRYAB	0.182852749974918	0.267802995448391	0.483158186697188	-0.0928315494604538	0.169501711993107	-0.0766701625326528
SUGT1	0.182930253604703	0.267802995448391	0.483158186697188	-0.0113938397233344	-0.0432046660103158	0.0545985057336502
SEP15	0.182944117345654	0.267802995448391	0.483158186697188	0.107517735512208	-0.0421667057494198	-0.0653510297627879
WNK1	0.182996029200106	0.267802995448391	0.483158186697188	-0.0355142223271657	0.108613386475571	-0.0730991641484057
RPL10A	0.183032548840011	0.267802995448391	0.483158186697188	-0.0426038193402124	0.0973771485408909	-0.0547733292006784
FAIM2	0.183120703226777	0.267802995448391	0.483158186697188	0.115361972469314	-0.102271107664429	-0.0130908648048851
FAH	0.183929141366033	0.268637843949586	0.484664383023815	0.0204627024827691	0.0777501464429953	-0.0982128489257644
MTURN	0.184018707695509	0.268637843949586	0.484664383023815	-0.054101805906186	0.121523520863128	-0.0674217149569419
FBLN5	0.184541540264837	0.269161840803289	0.485609754711113	0.348978861318771	-0.304343726323478	-0.0446351349952929
TALDO1	0.185621148239246	0.270369197983162	0.487788014535079	-0.0252501865002488	0.120408492813026	-0.0951583063127774
CALB2	0.185698575901306	0.270369197983162	0.487788014535079	-0.121085705280338	0.227886189495473	-0.106800484215135
PTPRN2	0.185940632990883	0.270382551572048	0.487812106482898	0.156579411517326	-0.231452057622059	0.0748726461047333
COMT	0.186159893325842	0.270382551572048	0.487812106482898	-0.00135911385002495	0.0797237761386049	-0.0783646622885799
RETSAT	0.186448000662364	0.270382551572048	0.487812106482898	0.00562042899212379	0.0786953557348349	-0.0843157847269587
OXSR1	0.186493385413006	0.270382551572048	0.487812106482898	0.0575291051904166	0.0078293376310325	-0.0653584428214491
RGS14	0.186530920231226	0.270382551572048	0.487812106482898	0.0912378438383112	-0.33571303737034	0.244475193532029
EIF4E	0.18701304401503	0.270645628586855	0.488286738266695	-0.0173014319681315	0.0651472292226883	-0.0478457972545568
ANKMY2	0.187042000652278	0.270645628586855	0.488286738266695	-0.0252439128005545	-0.0878833668264024	0.113127279626957
PXK	0.187439077800413	0.270798031082787	0.488561696033538	-0.123608720150745	0.124479178721212	-0.000870458570467865
VPS33B	0.187477100367915	0.270798031082787	0.488561696033538	0.0638759707697737	-0.0595368209368289	-0.0043391498329448
ALDH1L1	0.187658363886757	0.270821664335901	0.488604334091793	-0.0598981513571628	0.0994034005214215	-0.0395052491642588
AK1	0.187976912914487	0.270985401524373	0.488899741403965	3.42342950252449e-05	0.0750695815545131	-0.0751038158495383
STXBP5	0.188101824232372	0.270985401524373	0.488899741403965	0.0578915003054864	-0.149204584705302	0.0913130843998153
KATNAL1	0.188758099642353	0.271555347640695	0.489928012695763	0.0637911651870689	-0.175830898399932	0.112039733212863
GNB2	0.188828143941465	0.271555347640695	0.489928012695763	-0.0341762918805702	0.0743399594877471	-0.0401636676071769
TPT1	0.189667128957274	0.272353854240951	0.491368642590134	-0.0261544299439776	-0.0526956934349311	0.0788501233789087
STX12	0.189715061465783	0.272353854240951	0.491368642590134	-0.0151606518604532	-0.0439578205565332	0.0591184724169864
PAK2	0.190050335531169	0.272596887773643	0.491807112819959	-0.0614355102822868	0.0598451812144616	0.00159032906782521
AGAP2	0.190374847046545	0.272824073473465	0.492216991098527	0.109608746805151	-0.224172308613782	0.114563561808631
PPP1CB	0.190938492291678	0.273393264140346	0.493243899442233	0.0288077427721943	-0.0980629857355359	0.0692552429633416
NOL3	0.191419430331897	0.273697185673818	0.493792221079804	-0.0788924016883444	0.140588889113688	-0.0616964874253439
NDRG3	0.191484057381267	0.273697185673818	0.493792221079804	-0.0153428446337689	0.0857479772709501	-0.0704051326371812
KIAA1191	0.191842528897754	0.273971122802221	0.494286446194823	-0.0473229817338842	0.0738759732926314	-0.0265529915587473
TPD52	0.192355543415405	0.274080660903306	0.494484069937626	0.0604120653242839	-0.0840725028091368	0.0236604374848529
HSPA2	0.192529302384519	0.274080660903306	0.494484069937626	-0.00863748057668674	0.152631577434303	-0.143994096857616
TESC	0.192533156367159	0.274080660903306	0.494484069937626	0.35408443881565	-0.280211244485748	-0.0738731943299021
MARS	0.192586775804259	0.274080660903306	0.494484069937626	-0.10740441663345	0.0808970134894426	0.0265074031440073
CALD1	0.192944490485446	0.27435200398279	0.494973614985608	0.0970204659522041	-0.10031825987426	0.0032977939220554
CD99L2	0.193576342710691	0.275012342599587	0.496164968383892	-0.0897879859718473	-0.00448144336780075	0.094269429339648
NOS1	0.193906377345479	0.275182234601149	0.496471479934561	0.0787139862164864	0.0651128576082924	-0.143826843824779
SDSL	0.194031040757415	0.275182234601149	0.496471479934561	-0.0779275091078913	0.0494356652499545	0.0284918438579368
SPTBN4	0.194366243307254	0.275368673880101	0.49680784534301	0.0321300332805277	-0.0770273834392278	0.0448973501587001
PCSK1N	0.194497840228785	0.275368673880101	0.49680784534301	0.0598047126014924	-0.15491647923535	0.0951117666338576
KIAA1107	0.194703453571825	0.275400924085613	0.496866029721378	0.0710141403451685	-0.129649365552743	0.0586352252075749
RAB21	0.194868963634313	0.275400924085613	0.496866029721378	0.012673908745469	-0.0464076305518018	0.0337337218063328
BCAP29	0.195023689694891	0.275400924085613	0.496866029721378	0.0869868370956336	-0.0758606953767322	-0.0111261417189013
COPS4	0.19569373877351	0.276109716156925	0.49814480067518	0.0273988728537701	0.00311692060708962	-0.0305157934608598
FBN1	0.195862359744697	0.27611041989095	0.498146070320633	0.626243588773638	-0.606671342426909	-0.0195722463467291
PDP1	0.196578150328436	0.276796171994578	0.499383273595219	0.0420838702814155	-0.0329578965386464	-0.00912597374276915
GM2A	0.19669914532259	0.276796171994578	0.499383273595219	-0.147526868408488	0.184558024750911	-0.0370311563424238
PSMC6	0.196951040655079	0.276796171994578	0.499383273595219	-0.0423199523983169	0.0385713362472666	0.00374861615105031
NBAS	0.197022965519005	0.276796171994578	0.499383273595219	-0.087967556041759	0.045522814847821	0.042444741193938
GDAP1L1	0.197362545344789	0.277036259612444	0.499816428937274	-0.0541816921574802	0.0219577309197013	0.0322239612377789
GABBR2	0.197922095356635	0.277225282413052	0.500157455419944	-0.0796869124675858	0.0645600979527135	0.0151268145148722
PLCL1	0.197988864450306	0.277225282413052	0.500157455419944	-0.112722765103865	0.0554198774242446	0.0573028876796206
COX7A2L	0.198003609587443	0.277225282413052	0.500157455419944	0.0430784878988853	0.0449864375396056	-0.0880649254384909
EIF4G1	0.198789319923442	0.277677237510125	0.500972852592051	-0.150701372576451	0.172663663911048	-0.0219622913345964
PPAT	0.198893375019341	0.277677237510125	0.500972852592051	0.090902033853627	-0.0718962404437468	-0.0190057934098803
SLC25A3	0.198902271906679	0.277677237510125	0.500972852592051	-0.00951231811941204	0.0609892148850373	-0.0514768967656252
NID1	0.199042384604877	0.277677237510125	0.500972852592051	0.0836944799782259	0.0348432552474848	-0.118537735225711
OAT	0.199171792221882	0.277677237510125	0.500972852592051	-0.0901971330969996	0.0281368188441712	0.0620603142528284
SLC9A6	0.199638791755637	0.278092237816912	0.501721577584353	0.0710772072359318	-0.176180348825651	0.105103141589719
ANO6	0.199932372790643	0.278217670572952	0.501947877752726	0.0458003955939792	0.0889805874378868	-0.134780983031866
EIF4G2	0.200067648878154	0.278217670572952	0.501947877752726	-0.0385204177140488	0.0978992394666982	-0.0593788217526494
LAMTOR3	0.200379895275181	0.278416139931667	0.502305947293029	0.0197638495323109	-0.0851993566202564	0.0654355070879454
AKAP12	0.200843916343612	0.278715687197143	0.502846377071924	-0.16285739207447	0.109235016475043	0.0536223755994275
MRI1	0.200934900591683	0.278715687197143	0.502846377071924	0.0104796538780881	0.096716044783602	-0.10719569866169
MYO1D	0.201465664119736	0.279046469902624	0.503443160434646	-0.129144484153686	0.137235793299075	-0.00809130914538876
HDAC11	0.201513192128076	0.279046469902624	0.503443160434646	-0.0124511382866267	0.229802484146365	-0.217351345859738
CLIC1	0.201864842972551	0.279297924568564	0.503896823696436	0.0698698688092	0.0928765230691969	-0.162746391878397
SCD5	0.202539041085753	0.279994853030125	0.505154190856133	-0.0804475282806348	0.00017917423570827	0.0802683540449265
NUCKS1	0.202999733100327	0.280395701459303	0.505877383663808	-0.109301410111262	0.140824665458501	-0.031523255347239
TTC9C	0.203239317252115	0.280490725076273	0.506048821023543	-0.130118924523629	0.0992855832054153	0.0308333413182141
HIST1H2BL	0.203665834690504	0.280578931021451	0.506207958244756	0.104923544865624	0.0605716666921783	-0.165495211557802
ARHGEF2	0.20394990596404	0.280578931021451	0.506207958244756	0.0135788374352173	-0.13417936708587	0.120600529650652
MAPK8IP3	0.204395510302928	0.280578931021451	0.506207958244756	0.0478735448791093	-0.0707215466132955	0.0228480017341861
CLCN6	0.204518738439119	0.280578931021451	0.506207958244756	-0.0308929243027075	-0.0599831161961414	0.0908760404988489
EIF5	0.204790989561953	0.280578931021451	0.506207958244756	-0.0543348358607219	0.0380721915494484	0.0162626443112735
APLP2	0.204798723016591	0.280578931021451	0.506207958244756	-0.0420702768160953	-0.0683957361319643	0.11046601294806
CNP	0.204889599748737	0.280578931021451	0.506207958244756	-0.0987631879608173	0.134438180297553	-0.0356749923367359
GAA	0.204890570474678	0.280578931021451	0.506207958244756	-0.131927398337668	0.0681837646644835	0.0637436336731849
PITHD1	0.205282307625544	0.280578931021451	0.506207958244756	-0.0686667107476738	0.0100236476378954	0.0586430631097784
ESYT2	0.205457318511316	0.280578931021451	0.506207958244756	0.0683722843531325	-0.0474260488638171	-0.0209462354893154
HNRNPH2	0.205484882966545	0.280578931021451	0.506207958244756	-0.0581499994506109	0.133437790559331	-0.0752877911087204
SNX12	0.205644189866931	0.280578931021451	0.506207958244756	-0.0650340353382387	0.0834443826238176	-0.0184103472855789
CASKIN1	0.205660995647686	0.280578931021451	0.506207958244756	0.0677807601442599	-0.0975660260880346	0.0297852659437747
AP2A1	0.205699503280901	0.280578931021451	0.506207958244756	0.0288621058655513	-0.0373699118574445	0.00850780599189319
C1QBP	0.205865875695218	0.280578931021451	0.506207958244756	-0.0609430126030099	0.0599982248032659	0.000944787799744055
SNX9	0.206123487224706	0.280583321410253	0.506215879187868	0.0890000840452014	0.0539065661363939	-0.142906650181595
NNT	0.206210788450812	0.280583321410253	0.506215879187868	0.00999868661792277	-0.0468119032088107	0.0368132165908879
MYO18A	0.206600197413378	0.280880466065383	0.506751974284635	-0.0616587246172228	0.0446967750312976	0.0169619495859252
SULT1A1	0.207412970743244	0.281616126831607	0.508079220536075	0.0594282500678438	0.191564697109587	-0.250992947177431
ADAM23	0.207484258133193	0.281616126831607	0.508079220536075	0.0391592223391152	-0.0993557257648119	0.0601965034256967
KCNAB1	0.208893065558655	0.283095785506586	0.510748754538623	0.169185388657935	-0.269607842876118	0.100422454218183
