ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	geneID	Count	Contrast	Ontology	Direction
GO:0016684	oxidoreductase activity, acting on peroxide as acceptor	5/50	20/2745	2.06472791967342e-05	0.000454240142328152	HBA1/HBB/PARK7/PRDX1/PRDX2	5	LB+NL+ vs LB-NL-	MF	up
GO:0016209	antioxidant activity	5/50	34/2745	0.000305674696855702	0.00336242166541272	HBA1/HBB/PARK7/PRDX1/PRDX2	5	LB+NL+ vs LB-NL-	MF	up
GO:0008092	cytoskeletal protein binding	26/94	313/2745	8.36561890516188e-06	0.000485205896499389	ABI2/ACTB/ACTR2/ACTR3B/ALDOA/ANK2/ARPC1A/ARPC5L/ATP1A1/CAMK2B/CAPZB/DPYSL4/DPYSL5/DYNC1I1/EPB41L1/GNB1/KIF5C/MYH11/PACSIN1/PRKCE/PRNP/RAB6A/SNCA/TAGLN/TMSB4X/WASL	26	LB+NL+ vs LB-NL+	MF	up
GO:0003779	actin binding	13/94	151/2745	0.0015624720582541	0.045311689689369	ACTR2/ACTR3B/ALDOA/ARPC1A/ARPC5L/CAMK2B/CAPZB/EPB41L1/MYH11/PRKCE/TAGLN/TMSB4X/WASL	13	LB+NL+ vs LB-NL+	MF	up
GO:0005681	spliceosomal complex	14/105	36/2872	6.20513001368479e-12	4.09074120797053e-10	ADAR/DDX39B/EIF4A3/HNRNPA1/HNRNPA2B1/HNRNPA3/HNRNPC/HNRNPK/HNRNPM/HNRNPR/HNRNPU/SF3B1/SNRNP200/SNRPD3	14	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	up
GO:0071013	catalytic step 2 spliceosome	12/105	25/2872	1.06253018388845e-11	4.09074120797053e-10	EIF4A3/HNRNPA1/HNRNPA2B1/HNRNPA3/HNRNPC/HNRNPK/HNRNPM/HNRNPR/HNRNPU/SF3B1/SNRNP200/SNRPD3	12	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	up
GO:0030529	intracellular ribonucleoprotein complex	28/105	195/2872	7.59956284587889e-11	1.46291584783169e-09	ADAR/APEX1/DDX39B/EIF3E/EIF4A3/FUS/HNRNPA1/HNRNPA2B1/HNRNPA3/HNRNPAB/HNRNPC/HNRNPK/HNRNPL/HNRNPM/HNRNPR/HNRNPU/ILF2/IQGAP1/NPM1/PA2G4/PCBP1/RPL23/RRBP1/SF3B1/SNRNP200/SNRPD3/SRP14/SRP9	28	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	up
GO:1990904	ribonucleoprotein complex	28/105	195/2872	7.59956284587889e-11	1.46291584783169e-09	ADAR/APEX1/DDX39B/EIF3E/EIF4A3/FUS/HNRNPA1/HNRNPA2B1/HNRNPA3/HNRNPAB/HNRNPC/HNRNPK/HNRNPL/HNRNPM/HNRNPR/HNRNPU/ILF2/IQGAP1/NPM1/PA2G4/PCBP1/RPL23/RRBP1/SF3B1/SNRNP200/SNRPD3/SRP14/SRP9	28	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	up
GO:0005654	nucleoplasm	39/105	480/2872	2.28475673061845e-07	3.51852536515241e-06	ADAR/APEX1/BANF1/BCLAF1/BUB3/C2orf88/CAMK2G/CPSF7/DDX39B/EIF3E/EIF4A3/FUS/HNRNPA1/HNRNPA2B1/HNRNPA3/HNRNPAB/HNRNPC/HNRNPDL/HNRNPK/HNRNPL/HNRNPM/HNRNPR/HNRNPU/ILF2/MYO6/NPM1/PA2G4/PARP1/PCBP1/PSIP1/PTBP1/RTCB/SF3B1/SNRNP200/SNRPD3/SRSF7/TARDBP/XPOT/XRCC6	39	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	up
GO:0005694	chromosome	14/105	109/2872	2.83349197222848e-05	0.000363631469769322	APEX1/BANF1/BUB3/CLASP1/EIF3E/HMGN4/HNRNPC/HNRNPK/NUDCD2/NUP85/PARP1/PSIP1/TARDBP/XRCC6	14	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	up
GO:0044451	nucleoplasm part	10/105	60/2872	4.53148458879271e-05	0.000462015385994303	APEX1/BCLAF1/CPSF7/DDX39B/EIF3E/EIF4A3/HNRNPM/MYO6/SF3B1/TARDBP	10	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	up
GO:0016604	nuclear body	8/105	38/2872	4.80015985448626e-05	0.000462015385994303	APEX1/BCLAF1/DDX39B/EIF3E/EIF4A3/HNRNPM/SF3B1/TARDBP	8	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	up
GO:0044427	chromosomal part	13/105	101/2872	5.48922534513175e-05	0.000469633723972383	APEX1/BUB3/CLASP1/EIF3E/HMGN4/HNRNPC/HNRNPK/NUDCD2/NUP85/PARP1/PSIP1/TARDBP/XRCC6	13	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	up
GO:0016607	nuclear speck	6/105	22/2872	9.58680780415966e-05	0.000738184200920294	APEX1/BCLAF1/DDX39B/EIF4A3/SF3B1/TARDBP	6	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	up
GO:0000793	condensed chromosome	5/105	23/2872	0.00118068492905549	0.0082647945033884	BANF1/BUB3/CLASP1/NUDCD2/NUP85	5	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	up
GO:0098687	chromosomal region	7/105	49/2872	0.00172918602998285	0.0110956103590566	APEX1/BUB3/CLASP1/NUDCD2/NUP85/PARP1/XRCC6	7	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	up
GO:0034399	nuclear periphery	5/105	27/2872	0.00252105302615045	0.014932391001045	CLIC4/DDX39B/HNRNPM/LMNB2/XPOT	5	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	up
GO:0044454	nuclear chromosome part	6/105	47/2872	0.00656381313092376	0.0351120102235524	APEX1/HNRNPC/HNRNPK/PARP1/TARDBP/XRCC6	6	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	up
GO:0005730	nucleolus	12/105	148/2872	0.00684000199160111	0.0351120102235524	ADAR/APEX1/BCLAF1/HNRNPM/ILF2/NPM1/PA2G4/PARP1/PTBP1/RPL23/SELENBP1/XRCC6	12	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	up
GO:0000228	nuclear chromosome	6/105	49/2872	0.00805829289351805	0.0387805345500556	APEX1/HNRNPC/HNRNPK/PARP1/TARDBP/XRCC6	6	LB-NL+ vs (LB+NL+ and LB-NL-)	CC	up
GO:0071013	catalytic step 2 spliceosome	8/103	25/2872	1.36038671861572e-06	9.65874570217161e-05	EIF4A3/HNRNPA2B1/HNRNPC/HNRNPK/SF3B1/SNRNP200/SNRPD3/SNRPN	8	LB-NL+ vs LB-NL-	CC	up
GO:0005681	spliceosomal complex	9/103	36/2872	2.90586638220613e-06	0.000103158256568318	EIF4A3/HNRNPA2B1/HNRNPC/HNRNPK/SF3B1/SNRNP200/SNRPD3/SNRPN/U2AF2	9	LB-NL+ vs LB-NL-	CC	up
GO:0005694	chromosome	13/103	109/2872	0.000100551095764097	0.00195011874830132	BANF1/BUB3/CAPN2/EIF3E/HIST1H1E/HIST1H2AC/HNRNPC/HNRNPK/NUDCD2/PADI2/PARP1/PSIP1/XRCC6	13	LB-NL+ vs LB-NL-	CC	up
GO:0030529	intracellular ribonucleoprotein complex	18/103	195/2872	0.000137332306218403	0.00195011874830132	EIF3E/EIF4A3/FUS/HNRNPA2B1/HNRNPAB/HNRNPC/HNRNPK/IQGAP1/NPM1/PA2G4/RPL23/RRBP1/SF3B1/SNRNP200/SNRPD3/SNRPN/SRP9/U2AF2	18	LB-NL+ vs LB-NL-	CC	up
GO:1990904	ribonucleoprotein complex	18/103	195/2872	0.000137332306218403	0.00195011874830132	EIF3E/EIF4A3/FUS/HNRNPA2B1/HNRNPAB/HNRNPC/HNRNPK/IQGAP1/NPM1/PA2G4/RPL23/RRBP1/SF3B1/SNRNP200/SNRPD3/SNRPN/SRP9/U2AF2	18	LB-NL+ vs LB-NL-	CC	up
GO:0044427	chromosomal part	12/103	101/2872	0.000197058628911731	0.00233186044212215	BUB3/CAPN2/EIF3E/HIST1H1E/HIST1H2AC/HNRNPC/HNRNPK/NUDCD2/PADI2/PARP1/PSIP1/XRCC6	12	LB-NL+ vs LB-NL-	CC	up
GO:0000785	chromatin	8/103	53/2872	0.000483566166306763	0.0049047425439686	CAPN2/EIF3E/HIST1H1E/HIST1H2AC/HNRNPC/HNRNPK/PADI2/PSIP1	8	LB-NL+ vs LB-NL-	CC	up
GO:0005654	nucleoplasm	28/103	480/2872	0.00435654869172036	0.0386643696390182	BANF1/BUB3/C2orf88/CAMK2G/CPSF7/EIF3E/EIF4A3/FAM98B/FDPS/FUS/HNRNPA2B1/HNRNPAB/HNRNPC/HNRNPK/LMNA/NPM1/PA2G4/PARP1/PRKCA/PSIP1/SF3B1/SNRNP200/SNRPD3/SRI/SRSF7/U2AF2/XPOT/XRCC6	28	LB-NL+ vs LB-NL-	CC	up
GO:0098552	side of membrane	10/103	109/2872	0.00497798441719774	0.0392707659578932	ANXA5/EZR/F3/G6PD/GNA13/IGHV3-23/IQGAP1/ITGB1/SEMA7A/SNX5	10	LB-NL+ vs LB-NL-	CC	up
GO:0044454	nuclear chromosome part	6/103	47/2872	0.00597739007583106	0.0424394695384005	HIST1H1E/HIST1H2AC/HNRNPC/HNRNPK/PARP1/XRCC6	6	LB-NL+ vs LB-NL-	CC	up
GO:0000228	nuclear chromosome	6/103	49/2872	0.00734692144535711	0.0468474123382184	HIST1H1E/HIST1H2AC/HNRNPC/HNRNPK/PARP1/XRCC6	6	LB-NL+ vs LB-NL-	CC	up
GO:0005924	cell-substrate adherens junction	15/103	215/2872	0.00857769521685688	0.0468474123382184	ANXA5/CAPN2/CD44/CD81/CHP1/CPNE3/EZR/GNA13/HNRNPK/IQGAP1/ITGB1/LIMS1/NPM1/RPL23/TNC	15	LB-NL+ vs LB-NL-	CC	up
GO:0005925	focal adhesion	15/103	215/2872	0.00857769521685688	0.0468474123382184	ANXA5/CAPN2/CD44/CD81/CHP1/CPNE3/EZR/GNA13/HNRNPK/IQGAP1/ITGB1/LIMS1/NPM1/RPL23/TNC	15	LB-NL+ vs LB-NL-	CC	up
GO:0030055	cell-substrate junction	15/103	217/2872	0.00932214989237819	0.0472766173113466	ANXA5/CAPN2/CD44/CD81/CHP1/CPNE3/EZR/GNA13/HNRNPK/IQGAP1/ITGB1/LIMS1/NPM1/RPL23/TNC	15	LB-NL+ vs LB-NL-	CC	up
GO:0016604	nuclear body	5/103	38/2872	0.0105327758409967	0.0498551389807179	EIF3E/EIF4A3/LMNA/SF3B1/U2AF2	5	LB-NL+ vs LB-NL-	CC	up
GO:0044420	extracellular matrix component	8/48	34/2872	4.35230407071306e-08	1.26216818050679e-06	COL18A1/COL4A1/COL4A2/COL6A1/HSPG2/LAMA5/LAMB2/LAMC1	8	LB+NL+ vs (LB-NL+ and LB-NL-)	CC	up
GO:0005604	basement membrane	7/48	25/2872	8.88479250418505e-08	1.28829491310683e-06	COL18A1/COL4A1/COL4A2/HSPG2/LAMA5/LAMB2/LAMC1	7	LB+NL+ vs (LB-NL+ and LB-NL-)	CC	up
GO:0005578	proteinaceous extracellular matrix	9/48	58/2872	2.68979513866797e-07	2.60013530071238e-06	COL18A1/COL4A1/COL4A2/COL6A1/HSPG2/LAMA5/LAMB2/LAMC1/SPON1	9	LB+NL+ vs (LB-NL+ and LB-NL-)	CC	up
GO:0031012	extracellular matrix	11/48	149/2872	2.17216999715917e-05	0.000135679486633989	ARF4/CLU/COL18A1/COL4A1/COL4A2/COL6A1/HSPG2/LAMA5/LAMB2/LAMC1/SPON1	11	LB+NL+ vs (LB-NL+ and LB-NL-)	CC	up
GO:0005615	extracellular space	14/48	243/2872	2.33930149368947e-05	0.000135679486633989	ACTA2/ACTB/CBR3/CD59/CLU/COL18A1/HBB/HBD/HSPG2/LAMA5/LAMC1/S100A4/SLC4A1/SPON1	14	LB+NL+ vs (LB-NL+ and LB-NL-)	CC	up
GO:0005788	endoplasmic reticulum lumen	5/48	47/2872	0.000955281232545116	0.00461719262396806	COL18A1/COL4A1/COL4A2/COL6A1/SPON1	5	LB+NL+ vs (LB-NL+ and LB-NL-)	CC	up
GO:0044449	contractile fiber part	5/48	63/2872	0.00358289891908856	0.0148434383790812	ACTA2/CAPZB/MYH11/PPP2R5A/SLC4A1	5	LB+NL+ vs (LB-NL+ and LB-NL-)	CC	up
GO:0072562	blood microparticle	5/48	65/2872	0.00410645208742283	0.0148858888169078	ACTB/CLU/HBB/HBD/SLC4A1	5	LB+NL+ vs (LB-NL+ and LB-NL-)	CC	up
GO:0043292	contractile fiber	5/48	70/2872	0.00565270075690824	0.0182142579944821	ACTA2/CAPZB/MYH11/PPP2R5A/SLC4A1	5	LB+NL+ vs (LB-NL+ and LB-NL-)	CC	up
GO:0005604	basement membrane	8/51	25/2872	4.81957086259315e-09	1.30128413290015e-07	COL18A1/COL4A1/COL4A2/HSPG2/LAMA5/LAMB2/LAMC1/TNC	8	LB+NL+ vs LB-NL-	CC	up
GO:0044420	extracellular matrix component	8/51	34/2872	7.16648718159493e-08	9.67475769515316e-07	COL18A1/COL4A1/COL4A2/HSPG2/LAMA5/LAMB2/LAMC1/TNC	8	LB+NL+ vs LB-NL-	CC	up
GO:0031012	extracellular matrix	14/51	149/2872	1.36692462175806e-07	1.23023215958226e-06	ARF4/CLU/COL18A1/COL4A1/COL4A2/COL6A2/FLNB/HSPG2/LAMA5/LAMB2/LAMC1/LMNA/PRDX1/TNC	14	LB+NL+ vs LB-NL-	CC	up
GO:0005578	proteinaceous extracellular matrix	9/51	58/2872	4.65602326473894e-07	3.14281570369879e-06	COL18A1/COL4A1/COL4A2/COL6A2/HSPG2/LAMA5/LAMB2/LAMC1/TNC	9	LB+NL+ vs LB-NL-	CC	up
GO:0005615	extracellular space	15/51	243/2872	1.05721423480618e-05	5.70895686795337e-05	ALAD/CD59/CLU/COL18A1/COL6A2/HBA1/HBB/HBD/HSPG2/LAMA5/LAMC1/PRDX1/S100A4/SLC4A1/TNC	15	LB+NL+ vs LB-NL-	CC	up
GO:0072562	blood microparticle	5/51	65/2872	0.0053472017998082	0.0240624080991369	CLU/HBA1/HBB/HBD/SLC4A1	5	LB+NL+ vs LB-NL-	CC	up
GO:0009986	cell surface	7/51	144/2872	0.0124617543858417	0.048066766916818	ANXA4/CD59/CLU/DCTN3/ITGB8/PLCD3/SEMA7A	7	LB+NL+ vs LB-NL-	CC	up
GO:0015629	actin cytoskeleton	16/97	166/2872	9.82381246547496e-05	0.00815376434634422	ACTA2/ACTR2/ACTR3B/ALDOA/ARPC1A/ARPC5L/CAPZB/DCTN1/DCTN4/MYH11/MYL6B/PDXP/SEPT11/SNCA/TMSB4X/WASL	16	LB+NL+ vs LB-NL+	CC	up
GO:0031091	platelet alpha granule	6/97	32/2872	0.000565203447661218	0.0234559430779405	ALDOA/SNCA/STXBP1/TMSB4X/TMX3/VAMP7	6	LB+NL+ vs LB-NL+	CC	up
GO:0044449	contractile fiber part	8/97	63/2872	0.0010583929525807	0.0292822050213993	ACTA2/ALDOA/ANK2/CAPZB/FKBP1A/MYH11/MYL6B/PPP3CB	8	LB+NL+ vs LB-NL+	CC	up
GO:0043292	contractile fiber	8/97	70/2872	0.00212315662918441	0.0440555000555765	ACTA2/ALDOA/ANK2/CAPZB/FKBP1A/MYH11/MYL6B/PPP3CB	8	LB+NL+ vs LB-NL+	CC	up
GO:0030198	extracellular matrix organization	12/78	82/2798	1.61396596799751e-06	0.000244515844151623	CAPN2/CAPNS1/CD44/COL4A1/COL4A2/COL6A2/GFAP/ITGB1/ITGB8/LAMB2/LAMC1/TNC	12	LB-NL- vs (LB+NL+ and LB-NL+)	BP	down
GO:0043062	extracellular structure organization	12/78	82/2798	1.61396596799751e-06	0.000244515844151623	CAPN2/CAPNS1/CD44/COL4A1/COL4A2/COL6A2/GFAP/ITGB1/ITGB8/LAMB2/LAMC1/TNC	12	LB-NL- vs (LB+NL+ and LB-NL+)	BP	down
GO:0001525	angiogenesis	10/78	65/2798	8.19474443080799e-06	0.000827669187511607	CLIC4/COL4A1/COL4A2/F3/GNA13/ITGB1/KRT1/PLCD1/PLCD3/PRKCA	10	LB-NL- vs (LB+NL+ and LB-NL+)	BP	down
GO:0001568	blood vessel development	11/78	87/2798	1.96165885979578e-05	0.00131056300863433	CLIC4/COL4A1/COL4A2/F3/GNA13/ITGB1/ITGB8/KRT1/PLCD1/PLCD3/PRKCA	11	LB-NL- vs (LB+NL+ and LB-NL+)	BP	down
GO:0001944	vasculature development	11/78	89/2798	2.44530208112551e-05	0.00131056300863433	CLIC4/COL4A1/COL4A2/F3/GNA13/ITGB1/ITGB8/KRT1/PLCD1/PLCD3/PRKCA	11	LB-NL- vs (LB+NL+ and LB-NL+)	BP	down
GO:0072358	cardiovascular system development	11/78	90/2798	2.72368584885101e-05	0.00131056300863433	CLIC4/COL4A1/COL4A2/F3/GNA13/ITGB1/ITGB8/KRT1/PLCD1/PLCD3/PRKCA	11	LB-NL- vs (LB+NL+ and LB-NL+)	BP	down
GO:0048514	blood vessel morphogenesis	10/78	75/2798	3.02770332027734e-05	0.00131056300863433	CLIC4/COL4A1/COL4A2/F3/GNA13/ITGB1/KRT1/PLCD1/PLCD3/PRKCA	10	LB-NL- vs (LB+NL+ and LB-NL+)	BP	down
GO:0072359	circulatory system development	13/78	139/2798	8.7045350211788e-05	0.00329684263927147	CLIC4/COL4A1/COL4A2/F3/GNA13/ITGB1/ITGB8/KRT1/LMNA/PLCD1/PLCD3/PRKCA/SRI	13	LB-NL- vs (LB+NL+ and LB-NL+)	BP	down
GO:0009888	tissue development	19/78	290/2798	0.000247899405985077	0.00834594666816427	ANXA4/CD44/CLIC4/COL4A1/COL4A2/EZR/FLNB/GNA13/ITGB1/ITGB8/LAMB2/LAMC1/LMNA/PHGDH/S100A4/SEMA7A/SLC9A3R1/TIGAR/TNC	19	LB-NL- vs (LB+NL+ and LB-NL+)	BP	down
GO:0002064	epithelial cell development	6/78	42/2798	0.00091153735292454	0.0276195817936136	CLIC4/EZR/FLNB/LAMB2/SLC9A3R1/TIGAR	6	LB-NL- vs (LB+NL+ and LB-NL+)	BP	down
GO:0030855	epithelial cell differentiation	8/78	82/2798	0.00170709812076145	0.0470227936900653	ANXA4/CLIC4/COL4A1/EZR/FLNB/LAMB2/SLC9A3R1/TIGAR	8	LB-NL- vs (LB+NL+ and LB-NL+)	BP	down
GO:0034314	Arp2/3 complex-mediated actin nucleation	11/174	19/2798	1.93269228501853e-09	1.4282595986287e-06	ABI2/ACTR2/ACTR3B/ARPC1A/ARPC2/ARPC4/ARPC5L/BRK1/NCKAP1/WASF1/WASL	11	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0045010	actin nucleation	11/174	23/2798	2.77395505953964e-08	1.0249763944999e-05	ABI2/ACTR2/ACTR3B/ARPC1A/ARPC2/ARPC4/ARPC5L/BRK1/NCKAP1/WASF1/WASL	11	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0023061	signal release	26/174	133/2798	6.6518407357777e-08	1.63857010124657e-05	ADCY5/ARHGEF7/C2CD2L/CDK5/CPLX2/GAD1/GAD2/GRM4/NRXN3/OXCT1/PCLO/PPP3CA/PPP3CB/RAB3A/RAPGEF4/SCG5/SEPT5/SLC32A1/SNCA/STXBP1/SYN1/SYT1/UNC13A/VAMP2/VAMP7/VGF	26	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0001505	regulation of neurotransmitter levels	19/174	86/2798	6.41828551799387e-07	0.000118577824944937	CDK5/CPLX2/GAD1/GAD2/GPM6B/GRM4/NRXN3/PCLO/PDE1B/RAB3A/SEPT5/SLC32A1/SNCA/STXBP1/SYN1/SYT1/TH/UNC13A/VAMP2	19	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0007269	neurotransmitter secretion	16/174	65/2798	1.11729452944483e-06	0.000132276186844064	CDK5/CPLX2/GAD1/GAD2/GRM4/NRXN3/PCLO/RAB3A/SEPT5/SLC32A1/SNCA/STXBP1/SYN1/SYT1/UNC13A/VAMP2	16	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0099643	signal release from synapse	16/174	65/2798	1.11729452944483e-06	0.000132276186844064	CDK5/CPLX2/GAD1/GAD2/GRM4/NRXN3/PCLO/RAB3A/SEPT5/SLC32A1/SNCA/STXBP1/SYN1/SYT1/UNC13A/VAMP2	16	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0017156	calcium ion regulated exocytosis	13/174	44/2798	1.26756484809319e-06	0.000132276186844064	CDK5/CPLX2/PCLO/PPP3CB/RAB3A/RAPGEF4/SEPT5/STXBP1/SYN1/SYT1/UNC13A/VAMP2/VAMP7	13	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0006836	neurotransmitter transport	18/174	82/2798	1.43194789547025e-06	0.000132276186844064	CDK5/CPLX2/GAD1/GAD2/GPM6B/GRM4/NRXN3/PCLO/RAB3A/SEPT5/SLC32A1/SNCA/STXBP1/SYN1/SYT1/TH/UNC13A/VAMP2	18	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0099531	presynaptic process involved in chemical synaptic transmission	16/174	67/2798	1.73489051417057e-06	0.000142453787774672	CDK5/CPLX2/GAD1/GAD2/GRM4/NRXN3/PCLO/RAB3A/SEPT5/SLC32A1/SNCA/STXBP1/SYN1/SYT1/UNC13A/VAMP2	16	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0006816	calcium ion transport	18/174	86/2798	2.99437843489539e-06	0.000221284566338769	ANK2/ATP2B1/ATP2B3/CACNA2D3/CAMK2B/CDK5/FKBP1A/GNAO1/GNB5/GPM6A/PDE2A/PPP3CA/PRKCB/SLC25A23/SLC8A1/SLC8A2/SNCA/THY1	18	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0007267	cell-cell signaling	43/174	351/2798	3.9951406645861e-06	0.000268400813739011	ADCY5/ANK2/AP2B1/ARHGEF7/C2CD2L/CAMK2B/CDK5/CPE/CPLX2/DKK3/DLG2/GAD1/GAD2/GNAO1/GNB1/GRM4/NCDN/NPTN/NRXN3/OXCT1/PCLO/PENK/PLCB1/PPP2R1A/PPP3CA/PPP3CB/PSMA5/PSMB5/RAB3A/RAPGEF4/SCG5/SEPT5/SLC32A1/SLC8A2/SNCA/STXBP1/SYN1/SYT1/TH/UNC13A/VAMP2/VAMP7/VGF	43	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0030030	cell projection organization	41/174	330/2798	4.98379175899018e-06	0.000285276163720885	ACTR2/ARHGEF7/ARPC2/ATCAY/ATL1/ATP6V0D1/BRK1/CAMK2B/CDK5/CPNE5/CUL4B/DPYSL4/DPYSL5/GNAO1/GPM6A/HPRT1/KIF5C/L1CAM/MAP2K1/NCDN/NCKAP1/NES/NPTN/NRXN3/OPA1/PACSIN1/PALM/PLXNA4/PPP3CA/PPP3CB/RAB3A/RAP1GAP/RAP2A/STXBP1/SYT1/THY1/TMEM30A/UNC13A/VAMP7/WASF1/WASL	41	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:2000601	positive regulation of Arp2/3 complex-mediated actin nucleation	5/174	6/2798	5.01838988954195e-06	0.000285276163720885	ABI2/BRK1/NCKAP1/WASF1/WASL	5	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0099504	synaptic vesicle cycle	13/174	50/2798	6.22225168612923e-06	0.000328445999717821	CDK5/CPLX2/PACSIN1/PCLO/RAB3A/SEPT5/SNCA/STXBP1/SYN1/SYT1/TH/UNC13A/VAMP2	13	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0099003	vesicle-mediated transport in synapse	12/174	44/2798	8.39473775774307e-06	0.000409380390479403	CDK5/CPLX2/PACSIN1/PCLO/RAB3A/SEPT5/SNCA/STXBP1/SYN1/SYT1/UNC13A/VAMP2	12	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0070838	divalent metal ion transport	18/174	93/2798	9.7109042839578e-06	0.000409380390479403	ANK2/ATP2B1/ATP2B3/CACNA2D3/CAMK2B/CDK5/FKBP1A/GNAO1/GNB5/GPM6A/PDE2A/PPP3CA/PRKCB/SLC25A23/SLC8A1/SLC8A2/SNCA/THY1	18	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0072511	divalent inorganic cation transport	18/174	93/2798	9.7109042839578e-06	0.000409380390479403	ANK2/ATP2B1/ATP2B3/CACNA2D3/CAMK2B/CDK5/FKBP1A/GNAO1/GNB5/GPM6A/PDE2A/PPP3CA/PRKCB/SLC25A23/SLC8A1/SLC8A2/SNCA/THY1	18	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0048167	regulation of synaptic plasticity	13/174	52/2798	9.97137622277301e-06	0.000409380390479403	CAMK2B/CDK5/CPLX2/NCDN/NPTN/PPP3CB/RAB3A/SLC8A2/SNCA/STXBP1/UNC13A/VAMP2/VGF	13	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0048489	synaptic vesicle transport	13/174	53/2798	1.25030019778567e-05	0.000461985923081805	AP3D1/CDK5/CPLX2/PACSIN1/PCLO/RAB3A/SEPT5/SNCA/STXBP1/SYN1/SYT1/UNC13A/VAMP2	13	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0097480	establishment of synaptic vesicle localization	13/174	53/2798	1.25030019778567e-05	0.000461985923081805	AP3D1/CDK5/CPLX2/PACSIN1/PCLO/RAB3A/SEPT5/SNCA/STXBP1/SYN1/SYT1/UNC13A/VAMP2	13	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0031346	positive regulation of cell projection organization	18/174	95/2798	1.32688126315821e-05	0.00046693583498758	ARHGEF7/ARPC2/BRK1/CAMK2B/CPNE5/GPM6A/L1CAM/MAP2K1/NCKAP1/NPTN/OPA1/PACSIN1/PALM/SYT1/TMEM30A/UNC13A/VAMP7/WASL	18	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0030838	positive regulation of actin filament polymerization	11/174	39/2798	1.42653382445664e-05	0.0004791856801243	ABI2/ACTR2/ACTR3B/ARPC1A/ARPC2/ARPC4/ARPC5L/BRK1/NCKAP1/WASF1/WASL	11	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:1903307	positive regulation of regulated secretory pathway	6/174	11/2798	1.89038876497695e-05	0.000573112934861919	CDK5/RAB3A/RAB3D/STXBP1/SYT1/VAMP7	6	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0097479	synaptic vesicle localization	13/174	55/2798	1.93120810386135e-05	0.000573112934861919	AP3D1/CDK5/CPLX2/PACSIN1/PCLO/RAB3A/SEPT5/SNCA/STXBP1/SYN1/SYT1/UNC13A/VAMP2	13	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0019932	second-messenger-mediated signaling	14/174	63/2798	1.95329187838157e-05	0.000573112934861919	ADCY5/ANK2/FKBP1A/HINT1/INPP5A/PCLO/PDE2A/PPP2R1A/PPP3CA/PPP3CB/PRNP/RAPGEF4/RCAN1/SLC8A1	14	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
GO:0048858	cell projection morphogenesis	28/174	200/2798	2.36287403570877e-05	0.000573112934861919	ACTR2/ARHGEF7/ATL1/ATP6V0D1/CAMK2B/CDK5/CPNE5/DPYSL4/DPYSL5/GPM6A/HPRT1/KIF5C/L1CAM/MAP2K1/NES/NRXN3/PACSIN1/PLXNA4/PPP3CA/PPP3CB/RAB3A/RAP2A/STXBP1/SYT1/THY1/UNC13A/VAMP7/WASF1	28	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	down
